0.032910414	9.25E-04
0.08130808	0.001347716
0.11034668	0.00156599
0.17423159	0.002035533
0.2052061	0.002242386
0.25844353	0.002719543
0.26231533	0.002912437
0.31361687	0.003436548
0.32039255	0.003715736
0.3416875	0.004016497
0.3716941	0.004397208
0.39395702	0.004732234
0.40557244	0.004970812
0.42977127	0.005321066
0.46558556	0.005695432
0.49462417	0.006
0.5304384	0.006423858
0.5352782	0.006630711
0.5914195	0.00711929
0.5952913	0.007380711
0.64949673	0.007810914
0.6591762	0.007983503
0.71531755	0.008484772
0.7375804	0.00876396
0.7772665	0.009092639
0.8004974	0.009414975
0.8382476	0.009810914
0.8585746	0.010078681
0.89826065	0.010385787
0.9379468	0.010793148
0.96698534	0.01109137
1.0037676	0.011520305
1.0357101	0.011789341
1.0753962	0.012172589
1.1005629	0.012468275
1.1489606	0.012893401
1.1528324	0.013129442
1.2060698	0.013574873
1.2331725	0.013852792
1.2699547	0.014163706
1.2922177	0.01447589
1.3348076	0.014876903
1.3619103	0.015172589
1.3909489	0.015488579
1.4257952	0.015827412
1.473225	0.016154822
1.5129111	0.01660533
1.5400138	0.016859138
1.6000267	0.017286802
1.6087384	0.017516498
1.6619757	0.01794797
1.6745592	0.018178934
1.7210209	0.018577412
1.7490916	0.018871827
1.7974893	0.01925127
1.8216882	0.019531725
1.8787974	0.019942893
1.8952526	0.02018401
1.9446182	0.020505076
1.9843042	0.020921322
2.0249584	0.021219544
2.0588367	0.021640863
2.0820677	0.021914976
2.136273	0.022342639
2.1459525	0.022554569
2.1749911	0.022983504
2.2069335	0.023234773
2.2408118	0.023615483
2.2640429	0.02387944
2.319216	0.024319798
2.3327675	0.02457868
2.386005	0.024993654
2.40246	0.025208123
2.448922	0.025576143
2.4702168	0.025893401
2.527326	0.02630584
2.5437815	0.02660533
2.57282	0.026861677
2.6076663	0.027308377
2.6483202	0.027576143
2.6821988	0.027984772
2.7141411	0.028281726
2.7538273	0.028616752
2.7838337	0.028845178
